Rok,idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idKategoriaUczniow,KategoriaUczniów,idPublicznosc,Publiczność,idSpecyfikaSzkoly,SpecyfikaSzkoły,idTypDanaDziedzinowa,TypDanejDziedzinowej,idKlasa,Klasa,LiczbaUczniów
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,20
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,1
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,18
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,118
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,135
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,101
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,132
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,127
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,112
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,90
2020,22,POMORSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,62
2020,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,4
2020,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,15
2020,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,50
2020,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,68
2020,22,POMORSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,19
2020,22,POMORSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2020,22,POMORSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2020,22,POMORSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,2
2020,22,POMORSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,2
2020,22,POMORSKIE,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2020,24,ŚLĄSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,31
2020,24,ŚLĄSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,21
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,1
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,1
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,8
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,19
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,24
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,28
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,58
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,46
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,50
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,40
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,22
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,1
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,1
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,1
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,95
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,113
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,120
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,111
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,396
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,358
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,298
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,220
2020,24,ŚLĄSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,141
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,2
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,8
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,5
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,36
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,83
2020,24,ŚLĄSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,39
2020,24,ŚLĄSKIE,16,Technikum,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,2
2020,24,ŚLĄSKIE,81,Punkt przedszkolny,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,2
2020,26,ŚWIĘTOKRZYSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,1
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,9
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,5
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,18
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,25
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,11
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,41
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,28
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,28
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,4
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,11
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,6
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,5
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,6
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,4
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,5
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,3
2020,26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,5
2020,26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,206
2020,26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,358
2020,26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,200
2020,26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,4
2020,26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,2
2020,26,ŚWIĘTOKRZYSKIE,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2020,28,WARMIŃSKO-MAZURSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,3
2020,28,WARMIŃSKO-MAZURSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,2
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,9
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,27
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,39
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,40
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,29
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,23
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,67
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,71
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,56
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,7
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,17
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,12
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,14
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,23
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,18
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,25
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,19
2020,28,WARMIŃSKO-MAZURSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,7
2020,28,WARMIŃSKO-MAZURSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,35
2020,28,WARMIŃSKO-MAZURSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,4
2020,28,WARMIŃSKO-MAZURSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,5
2020,28,WARMIŃSKO-MAZURSKIE,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2020,28,WARMIŃSKO-MAZURSKIE,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,1
2020,28,WARMIŃSKO-MAZURSKIE,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,1
2020,30,WIELKOPOLSKIE,1,Przedszkole,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,17
2020,30,WIELKOPOLSKIE,1,Przedszkole,1,Dzieci lub młodzież,4,niepubliczna,100,brak specyfiki,46,spełnianie obowiązku rocznego przygotowania przedszkolnego poza placówką wych. przedszkolnego - nauczanie domowe,24,-1,22
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,1
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,1
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,1,specjalna,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,1
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,49,spełnianie obowiązku rocznego przygotowania przedszkolnego poza szkołą - nauczanie domowe,24,-1,12
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,4,1,89
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,5,2,130
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,6,3,104
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,7,4,75
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,8,5,60
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,9,6,136
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,10,7,134
2020,30,WIELKOPOLSKIE,3,Szkoła podstawowa,1,Dzieci lub młodzież,1,publiczna,100,brak specyfiki,50,spełnianie obowiązku szkolnego lub obowiązku nauki poza szkołą - nauczanie domowe,11,8,102
